nan;nan;nan;nan;nan;nan;nan;TVR;Quantity
nan;nan;nan;nan;nan;nan;nan;all 18+;all 18+
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:15:00 - 12:15:59;25.01.2020;0,0071;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:45:00 - 12:45:59;25.01.2020;0,0138;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:15:00 - 13:15:59;25.01.2020;0,0138;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:45:00 - 13:45:59;25.01.2020;0,0156;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:15:00 - 14:15:59;25.01.2020;0,0065;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:45:00 - 14:45:59;25.01.2020;0,0000;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:15:00 - 15:15:59;25.01.2020;0,0000;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:45:00 - 15:45:59;25.01.2020;0,0200;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:15:00 - 16:15:59;25.01.2020;0,0425;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:45:00 - 16:45:59;25.01.2020;0,0217;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:15:00 - 17:15:59;25.01.2020;0,0138;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:45:00 - 17:45:59;25.01.2020;0,0355;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:15:00 - 18:15:59;25.01.2020;0,0000;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:45:00 - 18:45:59;25.01.2020;0,0325;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:15:00 - 19:15:59;25.01.2020;0,0223;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:45:00 - 19:45:59;25.01.2020;0,0394;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:15:00 - 20:15:59;25.01.2020;0,0559;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:45:00 - 20:45:59;25.01.2020;0,0198;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:15:00 - 21:15:59;25.01.2020;0,0265;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:45:00 - 21:45:59;25.01.2020;0,0166;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:45:00 - 22:45:59;25.01.2020;0,0000;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:57:00 - 07:57:59;25.01.2020;0,0000;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:42:00 - 09:42:59;25.01.2020;0,0233;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:07:00 - 11:07:59;25.01.2020;0,0952;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:52:00 - 12:52:59;25.01.2020;0,2048;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:17:00 - 13:17:59;25.01.2020;0,0808;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:42:00 - 13:42:59;25.01.2020;0,2287;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:07:00 - 14:07:59;25.01.2020;0,1803;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:42:00 - 14:42:59;25.01.2020;0,0341;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:08:00 - 15:08:59;25.01.2020;0,0232;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:19:00 - 18:19:59;25.01.2020;0,0071;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:15:00 - 19:15:59;25.01.2020;0,0565;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:22:00 - 19:22:59;25.01.2020;0,0456;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:36:00 - 19:36:59;25.01.2020;0,0217;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:02:00 - 21:02:59;25.01.2020;0,0257;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:22:00 - 21:22:59;25.01.2020;0,0032;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;05:14:00 - 05:14:59;25.01.2020;0,0187;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:42:00 - 06:42:59;25.01.2020;0,0000;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;06:56:00 - 06:56:59;25.01.2020;0,0000;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:24:00 - 07:24:59;25.01.2020;0,0033;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:21:00 - 08:21:59;25.01.2020;0,0162;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:08:00 - 09:08:59;25.01.2020;0,0346;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:57:00 - 09:57:59;25.01.2020;0,0081;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:39:00 - 10:39:59;25.01.2020;0,0114;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:22:00 - 11:22:59;25.01.2020;0,0086;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:47:00 - 11:47:59;25.01.2020;0,0405;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:56:00 - 11:56:59;25.01.2020;0,0361;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:08:00 - 12:08:59;25.01.2020;0,0425;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:29:00 - 12:29:59;25.01.2020;0,0788;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:44:00 - 12:44:59;25.01.2020;0,0226;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:51:00 - 12:51:59;25.01.2020;0,0226;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:08:00 - 13:08:59;25.01.2020;0,0135;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:53:00 - 13:53:59;25.01.2020;0,0194;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:08:00 - 14:08:59;25.01.2020;0,0024;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:29:00 - 14:29:59;25.01.2020;0,0024;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:49:00 - 14:49:59;25.01.2020;0,0024;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:14:00 - 15:14:59;25.01.2020;0,0094;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:33:00 - 15:33:59;25.01.2020;0,0130;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:50:00 - 15:50:59;25.01.2020;0,0166;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:10:00 - 16:10:59;25.01.2020;0,0152;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:51:00 - 16:51:59;25.01.2020;0,0129;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:10:00 - 17:10:59;25.01.2020;0,0105;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:32:00 - 17:32:59;25.01.2020;0,0051;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:10:00 - 18:10:59;25.01.2020;0,0028;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:26:00 - 18:26:59;25.01.2020;0,0106;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:45:00 - 18:45:59;25.01.2020;0,0115;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:16:00 - 19:16:59;25.01.2020;0,0072;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:26:00 - 19:26:59;25.01.2020;0,0127;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:31:00 - 19:31:59;25.01.2020;0,0155;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:51:00 - 19:51:59;25.01.2020;0,0146;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:10:00 - 20:10:59;25.01.2020;0,0016;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:42:00 - 20:42:59;25.01.2020;0,0026;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:57:00 - 20:57:59;25.01.2020;0,0139;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:37:00 - 21:37:59;25.01.2020;0,0020;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:49:00 - 21:49:59;25.01.2020;0,0067;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:48:00 - 23:48:59;25.01.2020;0,0091;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:08:00 - 07:08:59;25.01.2020;0,0817;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:25:00 - 07:25:59;25.01.2020;0,1832;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:47:00 - 07:47:59;25.01.2020;0,2480;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:11:00 - 08:11:59;25.01.2020;0,1358;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:35:00 - 08:35:59;25.01.2020;0,1105;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:48:00 - 08:48:59;25.01.2020;0,1133;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:12:00 - 09:12:59;25.01.2020;0,1217;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:26:00 - 09:26:59;25.01.2020;0,0345;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:43:00 - 09:43:59;25.01.2020;0,0700;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:31:00 - 12:31:59;25.01.2020;0,0815;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:48:00 - 12:48:59;25.01.2020;0,0654;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:04:00 - 13:04:59;25.01.2020;0,0660;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:27:00 - 13:27:59;25.01.2020;0,0595;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:37:00 - 13:37:59;25.01.2020;0,1060;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:35:00 - 14:35:59;25.01.2020;0,0708;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:51:00 - 14:51:59;25.01.2020;0,0587;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:20:00 - 15:20:59;25.01.2020;0,0614;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:38:00 - 15:38:59;25.01.2020;0,0723;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:47:00 - 15:47:59;25.01.2020;0,0917;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:13:00 - 16:13:59;25.01.2020;0,0427;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:28:00 - 16:28:59;25.01.2020;0,0441;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:52:00 - 16:52:59;25.01.2020;0,0384;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:16:00 - 17:16:59;25.01.2020;0,0370;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:31:00 - 17:31:59;25.01.2020;0,0493;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:50:00 - 17:50:59;25.01.2020;0,0838;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:17:00 - 18:17:59;25.01.2020;0,0933;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:36:00 - 18:36:59;25.01.2020;0,0727;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:53:00 - 18:53:59;25.01.2020;0,1025;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:10:00 - 19:10:59;25.01.2020;0,0998;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:27:00 - 19:27:59;25.01.2020;0,1997;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:46:00 - 19:46:59;25.01.2020;0,2238;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:10:00 - 20:10:59;25.01.2020;0,1729;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:25:00 - 20:25:59;25.01.2020;0,2385;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:47:00 - 20:47:59;25.01.2020;0,1850;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:10:00 - 21:10:59;25.01.2020;0,1563;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:27:00 - 21:27:59;25.01.2020;0,1511;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:48:00 - 21:48:59;25.01.2020;0,1872;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:09:00 - 22:09:59;25.01.2020;0,1343;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:23:00 - 22:23:59;25.01.2020;0,1052;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:42:00 - 22:42:59;25.01.2020;0,1186;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:56:00 - 22:56:59;25.01.2020;0,1566;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:14:00 - 23:14:59;25.01.2020;0,1202;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:34:00 - 23:34:59;25.01.2020;0,1133;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:51:00 - 23:51:59;25.01.2020;0,1314;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:31:00 - 24:31:59;25.01.2020;0,0310;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:45:00 - 24:45:59;25.01.2020;0,0380;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:15:00 - 08:15:59;25.01.2020;0,0186;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:30:00 - 08:30:59;25.01.2020;0,0273;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:45:00 - 08:45:59;25.01.2020;0,0305;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:15:00 - 09:15:59;25.01.2020;0,1340;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:30:00 - 09:30:59;25.01.2020;0,2087;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:45:00 - 09:45:59;25.01.2020;0,1114;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:15:00 - 10:15:59;25.01.2020;0,0786;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:30:00 - 10:30:59;25.01.2020;0,0666;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:45:00 - 10:45:59;25.01.2020;0,0697;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:15:00 - 11:15:59;25.01.2020;0,1545;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:30:00 - 11:30:59;25.01.2020;0,0761;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:45:00 - 11:45:59;25.01.2020;0,0804;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:15:00 - 12:15:59;25.01.2020;0,1126;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:30:00 - 12:30:59;25.01.2020;0,0342;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:45:00 - 12:45:59;25.01.2020;0,0448;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:15:00 - 13:15:59;25.01.2020;0,0710;1
12428;РЕКЛАМНЫЙ КАНАЛ ФЕНИКС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:30:00 - 13:30:59;25.01.2020;0,0588;1
