nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
nan;nan;nan;nan;nan;nan;nan;Total;all 18+;Total;all 18+
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;2,7169;3,0779;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;2,9155;3,3420;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;2,8768;3,2086;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;2,8903;3,2717;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;2,8005;3,1881;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;2,5188;2,8764;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;7,8591;8,8098;3;3
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;2,0156;2,2877;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;2,3965;2,7747;1;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;3,5536;4,1385;2;2
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;2,4031;2,8057;2;2
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,5969;0,6949;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,6119;0,6841;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;1,0727;1,1714;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;1,2344;1,3965;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;1,1333;1,2518;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;1,4491;1,5753;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,9287;1,0710;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;1,6865;1,9259;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;1,4047;1,5896;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;1,6620;1,7668;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;1,4473;1,6689;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;1,8276;2,0746;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;2,0424;2,3005;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;2,2677;2,6092;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;2,2426;2,4990;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;2,1931;2,4199;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;4,2455;4,7251;2;2
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;1,9541;2,1282;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;2,0866;2,3239;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;1,3897;1,5707;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;1,0266;1,2120;1;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,7515;0,8859;1;1
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;2,5345;2,8522;1;1
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;5,4413;6,0847;2;2
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;5,6493;6,3504;2;2
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;2,5610;2,8710;1;1
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;2,6366;2,9360;1;1
2142;ЖЕНСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;3,9253;4,5090;2;2
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:00:00 - 06:29:59;08.01.2020;0,1631;0,1927;2;2
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0875;0,1035;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0882;0,1043;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,1940;0,2312;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,1469;0,1747;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,4040;0,4389;2;2
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,3360;0,3684;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,5129;0,5554;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,6137;0,6538;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,1956;0,2260;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,2572;0,3055;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,4437;0,4817;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,3995;0,4370;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,2341;0,2396;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,4509;0,4701;2;2
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,3173;0,3677;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,2842;0,3199;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,2919;0,3360;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,2894;0,3414;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,4755;0,5583;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,3575;0,4233;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,2656;0,3183;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,2967;0,3506;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,2195;0,2630;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,3058;0,3487;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,3773;0,4455;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,3283;0,3610;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,2726;0,3076;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,3927;0,4527;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,3631;0,4162;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,1005;0,1157;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,1581;0,1730;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,1684;0,2018;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,1270;0,1485;1;1
2236;ДОМ КИНО (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,0967;0,1159;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0134;0,0161;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0144;0,0173;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,0076;0,0091;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,0542;0,0649;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,0141;0,0169;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,0416;0,0498;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,0091;0,0109;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,0734;0,0701;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,0512;0,0613;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,0643;0,0770;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,0290;0,0347;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,0841;0,0908;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,0504;0,0554;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,0761;0,0812;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,0453;0,0492;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,0689;0,0826;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,0271;0,0324;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,1227;0,1470;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,0529;0,0634;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,1305;0,0923;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,0752;0,0901;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,0000;0,0000;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,0216;0,0109;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,0079;0,0094;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,0100;0,0120;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,0205;0,0222;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,0202;0,0242;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,0259;0,0310;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,0017;0,0020;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,0100;0,0030;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,0115;0,0093;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,0126;0,0061;2;2
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,0037;0,0000;1;1
2344;RU.TV (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,0000;0,0000;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0108;0,0130;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,0201;0,0241;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,0217;0,0260;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,0239;0,0267;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,0089;0,0107;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,0665;0,0446;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,0356;0,0176;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,1072;0,0463;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,0728;0,0320;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,1393;0,0084;3;3
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,0999;0,0480;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,0776;0,0313;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,2300;0,2150;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,3376;0,3280;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,2291;0,2362;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,7699;0,7515;3;3
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,1647;0,1718;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,3431;0,3388;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,1115;0,0817;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,2247;0,1777;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,4035;0,3340;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,2739;0,1864;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,2208;0,2195;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,2807;0,2507;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,0970;0,0714;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,1434;0,0961;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,0659;0,0511;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,1839;0,1379;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,2125;0,2158;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,1478;0,1162;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,0999;0,0764;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,2010;0,1894;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,1275;0,1070;2;2
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,0263;0,0086;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,0072;0,0086;1;1
2716;2X2 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,0178;0,0214;2;2
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:30:00 - 06:59:59;08.01.2020;0,0909;0,0353;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0658;0,0384;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,1680;0,1040;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,2132;0,1596;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,2301;0,1547;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,2626;0,1059;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,2574;0,1559;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,2483;0,1151;1;1
2742;МУЛЬТ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,2136;0,1549;1;1
